Time,Device,B_hat,J_m,Best_Js,Target_MEC,J_d,p_L,p_U,p_0,Init_Mode,Final_Mode,Cost,Energy
150,5,-0.000137,1.547094e-08,3.545129e-09,6,2.000000e-08,2.469375e-01,1.000000e+00,1.525071e-02,2,2,8.099216e-05,2.000000e-05
150,7,-0.000258,1.911184e-08,5.923548e-09,8,2.000000e-08,2.607104e-01,1.000000e+00,8.389205e-03,2,2,7.671346e-05,2.000000e-05
150,8,-0.000162,1.636558e-08,4.330844e-09,1,2.000000e-08,1.829554e-01,1.000000e+00,1.941952e-02,2,2,1.093162e-04,2.000000e-05
150,9,0.000007,3.689948e-09,2.181149e-10,1,2.000000e-08,1.914048e-01,1.000000e+00,Inf,2,2,8.365397e-05,8.365397e-05
150,10,-0.000344,2.104676e-08,7.751934e-09,4,2.000000e-08,2.310871e-01,1.000000e+00,7.880956e-03,2,2,8.654746e-05,2.000000e-05
151,1,-0.000111,1.444271e-08,2.967035e-09,5,2.000000e-08,2.696341e-01,1.000000e+00,1.621059e-02,2,2,7.417460e-05,2.000000e-05
151,3,-0.000028,9.114863e-09,1.318124e-09,4,2.000000e-08,2.635862e-01,1.000000e+00,5.447987e-02,2,2,7.587649e-05,2.000000e-05
151,4,-0.000160,1.630208e-08,3.851273e-09,1,2.000000e-08,3.071578e-01,1.000000e+00,1.003215e-02,2,2,6.511311e-05,2.000000e-05
151,5,-0.000125,1.502391e-08,3.261329e-09,1,2.000000e-08,2.643978e-01,1.000000e+00,1.503721e-02,2,2,7.564359e-05,2.000000e-05
151,7,-0.000267,1.934643e-08,6.225995e-09,5,2.000000e-08,2.279562e-01,1.000000e+00,9.826154e-03,2,2,8.773615e-05,2.000000e-05
151,8,-0.000152,1.602228e-08,3.851837e-09,6,2.000000e-08,2.458022e-01,1.000000e+00,1.406321e-02,2,2,8.136624e-05,2.000000e-05
151,9,-0.000076,1.273400e-08,2.160468e-09,3,2.000000e-08,3.148408e-01,1.000000e+00,1.851818e-02,2,2,6.352417e-05,2.000000e-05
151,10,-0.000349,2.113633e-08,7.968000e-09,4,2.000000e-08,2.013602e-01,1.000000e+00,9.492844e-03,2,2,9.932451e-05,2.000000e-05
152,1,-0.000120,1.480005e-08,3.356416e-09,7,2.000000e-08,2.079358e-01,1.000000e+00,2.108827e-02,2,2,9.618354e-05,2.000000e-05
152,3,-0.000003,5.378246e-09,9.214497e-10,4,2.000000e-08,2.240517e-01,1.000000e+00,4.778126e-01,2,2,8.133472e-05,3.886276e-05
152,4,-0.000161,1.635013e-08,3.921924e-09,7,2.000000e-08,2.884328e-01,1.000000e+00,1.082441e-02,2,2,6.934025e-05,2.000000e-05
152,8,-0.000163,1.641816e-08,3.923860e-09,2,2.000000e-08,3.054045e-01,1.000000e+00,9.925097e-03,2,2,6.548691e-05,2.000000e-05
152,10,-0.000356,2.129195e-08,7.925322e-09,5,2.000000e-08,2.514207e-01,1.000000e+00,6.779820e-03,2,2,7.954795e-05,2.000000e-05
153,1,-0.000124,1.499160e-08,3.111838e-09,3,2.000000e-08,3.209896e-01,1.000000e+00,1.177797e-02,2,2,6.230731e-05,2.000000e-05
153,2,-0.000739,2.895042e-08,1.561700e-08,4,2.000000e-08,2.413448e-01,1.000000e+00,4.039913e-03,2,2,8.286899e-05,2.000000e-05
153,3,-0.000004,5.543967e-09,9.395301e-10,1,2.000000e-08,2.287634e-01,1.000000e+00,3.584714e-01,2,2,8.274049e-05,2.966010e-05
153,5,-0.000067,1.218142e-08,2.282749e-09,3,2.000000e-08,2.110625e-01,1.000000e+00,3.332081e-02,2,2,9.475867e-05,2.000000e-05
153,6,-0.000048,1.091134e-08,1.885276e-09,3,2.000000e-08,2.160499e-01,1.000000e+00,4.267016e-02,2,2,9.257119e-05,2.000000e-05
153,7,-0.000221,1.814586e-08,5.243689e-09,7,2.000000e-08,2.408787e-01,1.000000e+00,1.063463e-02,2,2,8.302934e-05,2.000000e-05
153,9,-0.000022,8.368976e-09,1.113062e-09,7,2.000000e-08,2.940773e-01,1.000000e+00,6.065938e-02,2,2,6.800932e-05,2.000000e-05
154,1,-0.000105,1.415270e-08,3.330323e-09,3,2.000000e-08,1.617580e-01,1.000000e+00,3.127578e-02,2,2,1.236415e-04,2.000000e-05
154,3,-0.000017,7.699256e-09,1.352716e-09,3,2.000000e-08,1.969290e-01,1.000000e+00,1.124194e-01,2,2,1.015594e-04,2.000000e-05
154,4,-0.000100,1.392137e-08,2.701209e-09,7,2.000000e-08,2.823640e-01,1.000000e+00,1.680467e-02,2,2,7.083056e-05,2.000000e-05
154,5,-0.000069,1.234259e-08,2.109719e-09,4,2.000000e-08,2.774477e-01,1.000000e+00,2.341601e-02,2,2,7.208565e-05,2.000000e-05
154,7,-0.000211,1.786988e-08,4.940348e-09,3,2.000000e-08,2.757566e-01,1.000000e+00,9.178609e-03,2,2,7.252774e-05,2.000000e-05
154,8,-0.000154,1.608897e-08,3.813178e-09,2,2.000000e-08,2.714057e-01,1.000000e+00,1.222262e-02,2,2,7.369042e-05,2.000000e-05
154,10,-0.000343,2.102163e-08,7.644625e-09,4,2.000000e-08,2.554897e-01,1.000000e+00,6.832033e-03,2,2,7.828105e-05,2.000000e-05
155,1,-0.000106,1.419992e-08,2.827365e-09,8,2.000000e-08,2.807305e-01,1.000000e+00,1.608762e-02,2,2,7.124271e-05,2.000000e-05
155,3,-0.000024,8.639461e-09,1.597760e-09,6,2.000000e-08,1.783424e-01,1.000000e+00,9.234777e-02,2,2,1.121438e-04,2.000000e-05
155,4,-0.000118,1.474139e-08,3.336414e-09,2,2.000000e-08,2.061447e-01,1.000000e+00,2.151582e-02,2,2,9.701922e-05,2.000000e-05
155,5,-0.000064,1.203387e-08,2.296126e-09,4,2.000000e-08,1.982363e-01,1.000000e+00,3.681484e-02,2,2,1.008897e-04,2.000000e-05
155,6,-0.000058,1.161860e-08,1.856367e-09,8,2.000000e-08,2.865933e-01,1.000000e+00,2.635410e-02,2,2,6.978530e-05,2.000000e-05
155,7,-0.000216,1.802829e-08,5.124985e-09,8,2.000000e-08,2.509968e-01,1.000000e+00,1.021478e-02,2,2,7.968228e-05,2.000000e-05
155,8,-0.000161,1.632831e-08,4.205699e-09,3,2.000000e-08,2.020024e-01,1.000000e+00,1.727614e-02,2,2,9.900869e-05,2.000000e-05
155,9,-0.000008,6.161305e-09,7.970667e-10,3,2.000000e-08,3.090933e-01,1.000000e+00,1.484719e-01,2,2,6.470538e-05,2.000000e-05
156,3,-0.000024,8.687294e-09,1.243183e-09,8,2.000000e-08,2.635371e-01,1.000000e+00,6.176409e-02,2,2,7.589064e-05,2.000000e-05
156,5,-0.000079,1.290066e-08,2.268567e-09,5,2.000000e-08,2.929695e-01,1.000000e+00,1.954833e-02,2,2,6.826649e-05,2.000000e-05
156,6,-0.000077,1.276543e-08,2.266333e-09,4,2.000000e-08,2.740534e-01,1.000000e+00,2.178982e-02,2,2,7.297849e-05,2.000000e-05
156,8,-0.000143,1.570814e-08,3.660725e-09,8,2.000000e-08,2.506985e-01,1.000000e+00,1.439962e-02,2,2,7.977709e-05,2.000000e-05
156,9,0.000016,2.189554e-09,-1.054292e-09,8,2.000000e-08,3.515368e-02,1.000000e+00,Inf,2,2,1.638479e-04,1.638479e-04
157,1,-0.000098,1.382933e-08,2.940977e-09,4,2.000000e-08,2.025641e-01,1.000000e+00,2.563015e-02,2,2,9.873418e-05,2.000000e-05
157,2,-0.000627,2.669618e-08,1.333099e-08,6,2.000000e-08,2.509653e-01,1.000000e+00,4.323095e-03,2,2,7.969229e-05,2.000000e-05
157,3,-0.000026,8.892275e-09,1.242454e-09,6,2.000000e-08,2.765940e-01,1.000000e+00,5.519059e-02,2,2,7.230814e-05,2.000000e-05
157,4,-0.000061,1.184867e-08,2.081932e-09,2,2.000000e-08,2.344047e-01,1.000000e+00,3.168109e-02,2,2,8.532249e-05,2.000000e-05
157,6,-0.000080,1.296083e-08,2.304477e-09,1,2.000000e-08,2.872402e-01,1.000000e+00,1.978627e-02,2,2,6.962815e-05,2.000000e-05
157,7,-0.000176,1.682235e-08,4.217062e-09,6,2.000000e-08,2.854510e-01,1.000000e+00,1.020643e-02,2,2,7.006457e-05,2.000000e-05
157,8,-0.000139,1.555810e-08,3.794029e-09,6,2.000000e-08,1.975631e-01,1.000000e+00,1.991615e-02,2,2,1.012335e-04,2.000000e-05
158,1,-0.000074,1.258574e-08,2.250824e-09,4,2.000000e-08,2.569857e-01,1.000000e+00,2.441344e-02,2,2,7.782534e-05,2.000000e-05
158,2,-0.000641,2.698100e-08,1.365588e-08,6,2.000000e-08,2.389523e-01,1.000000e+00,4.589945e-03,2,2,8.369872e-05,2.000000e-05
158,3,-0.000038,1.008027e-08,1.550866e-09,8,2.000000e-08,2.517993e-01,1.000000e+00,4.411575e-02,2,2,7.942834e-05,2.000000e-05
158,6,-0.000083,1.307753e-08,2.427358e-09,2,2.000000e-08,2.579543e-01,1.000000e+00,2.204499e-02,2,2,7.753312e-05,2.000000e-05
158,7,-0.000183,1.703792e-08,4.456988e-09,7,2.000000e-08,2.488635e-01,1.000000e+00,1.188132e-02,2,2,8.036535e-05,2.000000e-05
158,8,-0.000135,1.540979e-08,3.953080e-09,7,2.000000e-08,1.599774e-01,1.000000e+00,2.605584e-02,2,2,1.250177e-04,2.000000e-05
159,1,-0.000079,1.286254e-08,2.214512e-09,3,2.000000e-08,3.112211e-01,1.000000e+00,1.829347e-02,2,2,6.426299e-05,2.000000e-05
159,3,-0.000032,9.519868e-09,1.444738e-09,7,2.000000e-08,2.476922e-01,1.000000e+00,5.203590e-02,2,2,8.074538e-05,2.000000e-05
159,4,-0.000014,7.265606e-09,1.177197e-09,4,2.000000e-08,2.236921e-01,1.000000e+00,1.158003e-01,2,2,8.940860e-05,2.000000e-05
159,5,0.000011,3.081155e-09,-1.610136e-10,7,2.000000e-08,5.112899e-02,1.000000e+00,Inf,2,2,1.516901e-04,1.516901e-04
159,10,-0.000242,1.872338e-08,5.681117e-09,1,2.000000e-08,2.401606e-01,1.000000e+00,9.892911e-03,2,2,8.327761e-05,2.000000e-05
160,1,-0.000069,1.231576e-08,2.239690e-09,1,2.000000e-08,2.325945e-01,1.000000e+00,2.900806e-02,2,2,8.598655e-05,2.000000e-05
160,3,-0.000023,8.546344e-09,1.146380e-09,3,2.000000e-08,2.918452e-01,1.000000e+00,5.784920e-02,2,2,6.852949e-05,2.000000e-05
160,4,-0.000001,5.062326e-09,6.282209e-10,4,2.000000e-08,3.127685e-01,1.000000e+00,1.032459e+00,2,2,5.775259e-05,5.775259e-05
160,5,-0.000141,1.561545e-08,3.509880e-09,1,2.000000e-08,2.868175e-01,1.000000e+00,1.226637e-02,2,2,6.973075e-05,2.000000e-05
160,9,-0.000101,1.397893e-08,2.869438e-09,8,2.000000e-08,2.348210e-01,1.000000e+00,2.090618e-02,2,2,8.517128e-05,2.000000e-05
160,10,-0.000253,1.899104e-08,5.775123e-09,8,2.000000e-08,2.793798e-01,1.000000e+00,7.733792e-03,2,2,7.158714e-05,2.000000e-05
161,1,-0.000062,1.187537e-08,2.529051e-09,4,2.000000e-08,1.547969e-01,1.000000e+00,4.914138e-02,2,2,1.292016e-04,2.000000e-05
161,2,-0.000634,2.683776e-08,1.351355e-08,5,2.000000e-08,2.386914e-01,1.000000e+00,4.638523e-03,2,2,8.379020e-05,2.000000e-05
161,4,-0.000038,1.005808e-08,1.824031e-09,4,2.000000e-08,1.864915e-01,1.000000e+00,6.086037e-02,2,2,1.072435e-04,2.000000e-05
161,7,-0.000095,1.371575e-08,2.817301e-09,7,2.000000e-08,2.194410e-01,1.000000e+00,2.378437e-02,2,2,9.114067e-05,2.000000e-05
162,1,-0.000058,1.161100e-08,2.251510e-09,3,2.000000e-08,1.826037e-01,1.000000e+00,4.385445e-02,2,2,1.095268e-04,2.000000e-05
162,2,-0.000618,2.652348e-08,1.301521e-08,2,2.000000e-08,3.058837e-01,1.000000e+00,3.199071e-03,2,2,6.538432e-05,2.000000e-05
162,3,-0.000017,7.775973e-09,9.714224e-10,1,2.000000e-08,3.204498e-01,1.000000e+00,6.737521e-02,2,2,6.241227e-05,2.000000e-05
162,4,-0.000028,9.117649e-09,1.227373e-09,1,2.000000e-08,2.996252e-01,1.000000e+00,4.736802e-02,2,2,6.675006e-05,2.000000e-05
162,5,-0.000140,1.557597e-08,3.442085e-09,1,2.000000e-08,3.073174e-01,1.000000e+00,1.128116e-02,2,2,6.507930e-05,2.000000e-05
162,6,-0.000021,8.242171e-09,1.279703e-09,8,2.000000e-08,2.309154e-01,1.000000e+00,8.108744e-02,2,2,8.661180e-05,2.000000e-05
162,7,-0.000114,1.454395e-08,3.024943e-09,4,2.000000e-08,2.657697e-01,1.000000e+00,1.621905e-02,2,2,7.525313e-05,2.000000e-05
162,9,-0.000096,1.373536e-08,3.010528e-09,4,2.000000e-08,1.824070e-01,1.000000e+00,2.938637e-02,2,2,1.096449e-04,2.000000e-05
162,10,-0.000233,1.847467e-08,5.609863e-09,2,2.000000e-08,2.100454e-01,1.000000e+00,1.226035e-02,2,2,9.521749e-05,2.000000e-05
163,2,-0.000612,2.640402e-08,1.331127e-08,1,2.000000e-08,1.870276e-01,1.000000e+00,6.926805e-03,2,2,1.069361e-04,2.000000e-05
163,4,-0.000028,9.076772e-09,1.223736e-09,3,2.000000e-08,2.979027e-01,1.000000e+00,4.823896e-02,2,2,6.713602e-05,2.000000e-05
163,5,-0.000159,1.625180e-08,3.986428e-09,2,2.000000e-08,2.451563e-01,1.000000e+00,1.362285e-02,2,2,8.158062e-05,2.000000e-05
163,6,0.000006,3.889292e-09,2.161753e-10,3,2.000000e-08,3.194410e-01,1.000000e+00,Inf,2,2,5.675880e-05,5.675880e-05
163,7,-0.000089,1.339373e-08,2.640668e-09,2,2.000000e-08,2.309773e-01,1.000000e+00,2.372095e-02,2,2,8.658859e-05,2.000000e-05
163,8,-0.000018,7.844727e-09,1.059327e-09,2,2.000000e-08,2.846031e-01,1.000000e+00,7.452813e-02,2,2,7.027330e-05,2.000000e-05
163,9,-0.000110,1.439953e-08,2.884893e-09,4,2.000000e-08,2.943325e-01,1.000000e+00,1.461670e-02,2,2,6.795036e-05,2.000000e-05
163,10,-0.000238,1.859842e-08,5.551272e-09,2,2.000000e-08,2.502011e-01,1.000000e+00,9.502262e-03,2,2,7.993572e-05,2.000000e-05
164,1,-0.000005,5.721727e-09,1.120601e-09,3,2.000000e-08,1.913381e-01,1.000000e+00,3.329755e-01,2,2,9.647495e-05,3.212379e-05
164,2,-0.000596,2.608473e-08,1.295018e-08,5,2.000000e-08,1.946351e-01,1.000000e+00,6.656975e-03,2,2,1.027564e-04,2.000000e-05
164,3,0.000005,4.154120e-09,3.794532e-10,2,2.000000e-08,2.441893e-01,1.000000e+00,Inf,2,2,7.020913e-05,7.020913e-05
164,5,-0.000163,1.639213e-08,4.275132e-09,8,2.000000e-08,1.957585e-01,1.000000e+00,1.780292e-02,2,2,1.021667e-04,2.000000e-05
164,7,-0.000083,1.308822e-08,2.698248e-09,8,2.000000e-08,1.919080e-01,1.000000e+00,3.114286e-02,2,2,1.042166e-04,2.000000e-05
164,8,0.000002,4.529442e-09,5.452115e-10,3,2.000000e-08,2.400634e-01,1.000000e+00,Inf,2,2,7.111660e-05,7.111660e-05
164,10,-0.000239,1.863960e-08,5.560574e-09,1,2.000000e-08,2.573911e-01,1.000000e+00,9.086281e-03,2,2,7.770276e-05,2.000000e-05
165,1,-0.000002,5.235203e-09,7.651737e-10,8,2.000000e-08,2.682284e-01,1.000000e+00,5.750447e-01,2,2,6.891058e-05,3.962666e-05
165,2,-0.000572,2.561188e-08,1.246060e-08,3,2.000000e-08,1.978554e-01,1.000000e+00,6.694168e-03,2,2,1.010839e-04,2.000000e-05
165,3,-0.000066,1.211142e-08,2.123170e-09,7,2.000000e-08,2.466411e-01,1.000000e+00,2.825686e-02,2,2,8.108948e-05,2.000000e-05
165,4,0.000029,6.099353e-11,-2.525788e-09,1,2.000000e-08,8.192363e-02,1.000000e+00,Inf,2,2,1.311276e-04,1.311276e-04
165,5,-0.000139,1.556994e-08,3.701907e-09,2,2.000000e-08,2.188537e-01,1.000000e+00,1.750830e-02,2,2,9.138524e-05,2.000000e-05
165,6,-0.000018,7.941291e-09,1.154422e-09,5,2.000000e-08,2.549403e-01,1.000000e+00,8.080915e-02,2,2,7.844973e-05,2.000000e-05
165,8,-0.000069,1.230336e-08,2.019617e-09,6,2.000000e-08,3.105799e-01,1.000000e+00,2.061000e-02,2,2,6.439566e-05,2.000000e-05
165,10,-0.000219,1.809487e-08,5.169696e-09,4,2.000000e-08,2.520795e-01,1.000000e+00,1.006272e-02,2,2,7.934005e-05,2.000000e-05
166,1,-0.000031,9.448409e-09,1.392764e-09,4,2.000000e-08,2.598336e-01,1.000000e+00,5.039254e-02,2,2,7.697235e-05,2.000000e-05
166,2,-0.000552,2.520329e-08,1.171441e-08,1,2.000000e-08,2.970757e-01,1.000000e+00,3.679186e-03,2,2,6.732292e-05,2.000000e-05
166,3,-0.000038,1.007334e-08,1.411982e-09,5,2.000000e-08,3.044333e-01,1.000000e+00,3.574386e-02,2,2,6.569584e-05,2.000000e-05
166,4,-0.000102,1.402402e-08,2.705574e-09,5,2.000000e-08,2.992833e-01,1.000000e+00,1.532546e-02,2,2,6.682633e-05,2.000000e-05
166,7,-0.000049,1.095454e-08,2.016823e-09,3,2.000000e-08,1.912383e-01,1.000000e+00,4.812744e-02,2,2,1.045816e-04,2.000000e-05
166,9,-0.000058,1.163123e-08,2.144432e-09,6,2.000000e-08,2.036383e-01,1.000000e+00,3.885129e-02,2,2,9.821333e-05,2.000000e-05
166,10,-0.000234,1.851644e-08,5.396710e-09,7,2.000000e-08,2.827416e-01,1.000000e+00,8.106500e-03,2,2,7.073597e-05,2.000000e-05
167,1,-0.000027,9.031285e-09,1.284406e-09,5,2.000000e-08,2.701633e-01,1.000000e+00,5.434874e-02,2,2,7.402929e-05,2.000000e-05
167,2,-0.000561,2.538547e-08,1.230133e-08,6,2.000000e-08,1.855344e-01,1.000000e+00,7.468790e-03,2,2,1.077967e-04,2.000000e-05
167,3,-0.000057,1.157852e-08,1.838402e-09,3,2.000000e-08,2.890863e-01,1.000000e+00,2.632234e-02,2,2,6.918349e-05,2.000000e-05
167,4,-0.000076,1.272680e-08,2.232668e-09,1,2.000000e-08,2.816798e-01,1.000000e+00,2.124158e-02,2,2,7.100260e-05,2.000000e-05
167,6,0.000033,-5.583527e-10,-4.069723e-09,1,2.000000e-08,1.918207e-02,1.000000e+00,Inf,2,2,1.769871e-04,1.769871e-04
167,7,-0.000029,9.236382e-09,1.281259e-09,5,2.000000e-08,2.860295e-01,1.000000e+00,4.816571e-02,2,2,6.992285e-05,2.000000e-05
167,10,-0.000235,1.851952e-08,5.745057e-09,3,2.000000e-08,1.898674e-01,1.000000e+00,1.392767e-02,2,2,1.053367e-04,2.000000e-05
168,1,-0.000003,5.395951e-09,8.211314e-10,7,2.000000e-08,2.591777e-01,1.000000e+00,4.101135e-01,2,2,7.341659e-05,3.010914e-05
168,2,-0.000567,2.550459e-08,1.213913e-08,2,2.000000e-08,2.510522e-01,1.000000e+00,4.678339e-03,2,2,7.966472e-05,2.000000e-05
168,3,-0.000052,1.122716e-08,1.723181e-09,6,2.000000e-08,2.950468e-01,1.000000e+00,2.785483e-02,2,2,6.778586e-05,2.000000e-05
168,4,-0.000063,1.195725e-08,1.891547e-09,7,2.000000e-08,3.180920e-01,1.000000e+00,2.158841e-02,2,2,6.287490e-05,2.000000e-05
168,5,-0.000068,1.223291e-08,2.227933e-09,5,2.000000e-08,2.283707e-01,1.000000e+00,3.013560e-02,2,2,8.757690e-05,2.000000e-05
168,7,-0.000002,5.165716e-09,8.464063e-10,2,2.000000e-08,2.285136e-01,1.000000e+00,8.135209e-01,2,2,7.543068e-05,6.136444e-05
168,8,-0.000005,5.820960e-09,1.193515e-09,4,2.000000e-08,1.802559e-01,1.000000e+00,3.156143e-01,2,2,1.018360e-04,3.214090e-05
169,1,0.000004,4.248287e-09,4.186064e-10,5,2.000000e-08,2.447213e-01,1.000000e+00,Inf,2,2,7.009365e-05,7.009365e-05
169,3,-0.000026,8.901868e-09,2.292686e-09,5,2.000000e-08,1.127143e-01,1.000000e+00,1.246460e-01,2,2,1.730673e-04,2.157215e-05
169,5,-0.000057,1.155388e-08,5.882571e-09,1,2.000000e-08,2.213104e-02,1.000000e+00,1.297977e-01,2,2,3.382017e-04,4.389781e-05
169,7,-0.000021,8.251369e-09,2.180524e-09,4,2.000000e-08,1.119851e-01,1.000000e+00,1.492581e-01,2,2,1.664917e-04,2.485023e-05
169,8,0.000002,4.551722e-09,5.015675e-10,5,2.000000e-08,2.736645e-01,1.000000e+00,Inf,2,2,6.429765e-05,6.429765e-05
169,9,-0.000032,9.533288e-09,2.592534e-09,5,2.000000e-08,1.022275e-01,1.000000e+00,1.138401e-01,2,2,1.900296e-04,2.163300e-05
169,10,-0.000242,1.870148e-08,Inf,1,2.000000e-08,0.000000e+00,0.000000e+00,0.000000e+00,1,1,1.246765e-03,2.580577e-05
170,2,-0.000549,2.513996e-08,1.175870e-08,3,2.000000e-08,2.561299e-01,1.000000e+00,4.654735e-03,2,2,7.808536e-05,2.000000e-05
170,9,-0.000053,1.124517e-08,1.800500e-09,1,2.000000e-08,2.666165e-01,1.000000e+00,3.120646e-02,2,2,7.501410e-05,2.000000e-05
170,10,-0.000257,1.908170e-08,5.985061e-09,3,2.000000e-08,2.344646e-01,1.000000e+00,9.767860e-03,2,2,8.530073e-05,2.000000e-05
171,1,-0.000060,1.176192e-08,2.105125e-09,8,2.000000e-08,2.214330e-01,1.000000e+00,3.443012e-02,2,2,9.032078e-05,2.000000e-05
171,2,-0.000529,2.473949e-08,1.155125e-08,6,2.000000e-08,2.053663e-01,1.000000e+00,6.720036e-03,2,2,9.738699e-05,2.000000e-05
171,4,0.000016,2.290066e-09,-1.213218e-09,3,2.000000e-08,1.537323e-02,1.000000e+00,Inf,2,2,2.081401e-04,2.081401e-04
171,5,-0.000063,1.196797e-08,2.018223e-09,5,2.000000e-08,2.659485e-01,1.000000e+00,2.666017e-02,2,2,7.520252e-05,2.000000e-05
171,7,0.000001,4.759622e-09,5.145458e-10,2,2.000000e-08,3.189329e-01,1.000000e+00,Inf,2,2,5.683334e-05,5.683334e-05
171,8,-0.000033,9.612819e-09,1.586229e-09,5,2.000000e-08,2.150316e-01,1.000000e+00,5.892935e-02,2,2,9.300957e-05,2.000000e-05
171,9,-0.000046,1.076255e-08,1.817117e-09,5,2.000000e-08,2.231464e-01,1.000000e+00,4.263440e-02,2,2,8.962724e-05,2.000000e-05
171,10,-0.000243,1.873123e-08,5.828372e-09,3,2.000000e-08,2.053535e-01,1.000000e+00,1.223305e-02,2,2,9.739303e-05,2.000000e-05
172,3,0.000001,4.759020e-09,6.451229e-10,8,2.000000e-08,2.393102e-01,1.000000e+00,Inf,2,2,7.128457e-05,7.128457e-05
172,4,-0.000192,1.733264e-08,4.463012e-09,6,2.000000e-08,3.242603e-01,1.000000e+00,7.956952e-03,2,2,6.167885e-05,2.000000e-05
172,5,-0.000062,1.191251e-08,1.965463e-09,6,2.000000e-08,2.790230e-01,1.000000e+00,2.549270e-02,2,2,7.167867e-05,2.000000e-05
172,6,-0.000060,1.177674e-08,1.891249e-09,6,2.000000e-08,2.920642e-01,1.000000e+00,2.487871e-02,2,2,6.847809e-05,2.000000e-05
173,2,-0.000516,2.447979e-08,1.100614e-08,2,2.000000e-08,2.905060e-01,1.000000e+00,4.029244e-03,2,2,6.884541e-05,2.000000e-05
173,4,-0.000200,1.757317e-08,4.705487e-09,5,2.000000e-08,2.869823e-01,1.000000e+00,9.067148e-03,2,2,6.969070e-05,2.000000e-05
173,6,-0.000055,1.143137e-08,1.804186e-09,4,2.000000e-08,2.853954e-01,1.000000e+00,2.762875e-02,2,2,7.007822e-05,2.000000e-05
173,7,-0.000016,7.511806e-09,1.127112e-09,6,2.000000e-08,2.456945e-01,1.000000e+00,9.694299e-02,2,2,8.140190e-05,2.000000e-05
173,8,0.000003,4.430240e-09,5.091107e-10,5,2.000000e-08,2.360320e-01,1.000000e+00,Inf,2,2,7.202412e-05,7.202412e-05
173,9,0.000023,1.123274e-09,-2.467545e-09,5,2.000000e-08,1.148666e-02,1.000000e+00,Inf,2,2,1.918720e-04,1.918720e-04
173,10,-0.000217,1.803589e-08,5.208007e-09,1,2.000000e-08,2.287364e-01,1.000000e+00,1.157817e-02,2,2,8.743687e-05,2.000000e-05
174,1,0.000021,1.416100e-09,-2.274469e-09,1,2.000000e-08,1.457845e-02,1.000000e+00,Inf,2,2,2.049866e-04,2.049866e-04
174,2,-0.000513,2.442982e-08,7.514436e-08,3,2.000000e-08,5.507442e-02,1.000000e+00,7.820627e-02,3,3,2.000000e-03,0.000000e+00
174,3,-0.000066,1.212704e-08,4.234434e-09,2,2.000000e-08,6.766309e-02,1.000000e+00,8.557346e-02,2,2,2.708036e-04,2.317360e-05
174,8,-0.000069,1.232180e-08,5.426866e-09,6,2.000000e-08,4.104736e-02,1.000000e+00,1.002763e-01,2,2,3.205783e-04,3.214640e-05
174,9,-0.000169,1.660232e-08,1.431290e-08,6,2.000000e-08,1.561792e-02,1.000000e+00,8.447090e-02,2,2,5.895767e-04,4.980208e-05
174,10,-0.000198,1.748835e-08,9.511658e-09,3,2.000000e-08,3.313826e-02,1.000000e+00,5.407754e-02,2,2,4.598888e-04,2.486965e-05
175,1,-0.000184,1.707589e-08,4.430075e-09,6,2.000000e-08,2.658665e-01,1.000000e+00,1.081315e-02,2,2,7.522572e-05,2.000000e-05
175,4,-0.000142,1.564886e-08,3.614000e-09,4,2.000000e-08,2.553176e-01,1.000000e+00,1.419643e-02,2,2,7.833379e-05,2.000000e-05
175,5,0.000006,3.990828e-09,3.723039e-10,4,2.000000e-08,1.895101e-01,1.000000e+00,Inf,2,2,8.422106e-05,8.422106e-05
175,6,-0.000060,1.174506e-08,1.978252e-09,6,2.000000e-08,2.559196e-01,1.000000e+00,2.926573e-02,2,2,7.814955e-05,2.000000e-05
175,9,-0.000175,1.678866e-08,4.457685e-09,8,2.000000e-08,2.078232e-01,1.000000e+00,1.559898e-02,2,2,9.623566e-05,2.000000e-05
175,10,-0.000213,1.793595e-08,5.074241e-09,1,2.000000e-08,2.462322e-01,1.000000e+00,1.061901e-02,2,2,8.122413e-05,2.000000e-05
176,1,-0.000168,1.656025e-08,4.099889e-09,7,2.000000e-08,2.683530e-01,1.000000e+00,1.153496e-02,2,2,7.452870e-05,2.000000e-05
176,2,-0.000473,2.362945e-08,1.030727e-08,4,2.000000e-08,2.381166e-01,1.000000e+00,5.858153e-03,2,2,8.399248e-05,2.000000e-05
176,3,-0.000039,1.020802e-08,1.422841e-09,5,2.000000e-08,3.139090e-01,1.000000e+00,3.332546e-02,2,2,6.371273e-05,2.000000e-05
176,5,-0.000079,1.286513e-08,2.469718e-09,7,2.000000e-08,2.229938e-01,1.000000e+00,2.733061e-02,2,2,8.968860e-05,2.000000e-05
176,7,0.000008,3.530593e-09,1.026777e-10,8,2.000000e-08,2.845488e-01,1.000000e+00,Inf,2,2,6.234166e-05,6.234166e-05
176,8,-0.000062,1.188391e-08,1.907317e-09,4,2.000000e-08,2.995753e-01,1.000000e+00,2.357337e-02,2,2,6.676118e-05,2.000000e-05
177,4,-0.000077,1.275249e-08,2.271184e-09,1,2.000000e-08,2.705249e-01,1.000000e+00,2.219209e-02,2,2,7.393034e-05,2.000000e-05
177,5,-0.000080,1.292997e-08,2.570783e-09,4,2.000000e-08,2.053287e-01,1.000000e+00,2.970424e-02,2,2,9.740480e-05,2.000000e-05
